slot,parent_slot,cl_client,validator_id,validator,builder,relay,date,slot_in_epoch
[7351355](https://beaconcha.in/slot/7351355),7351354 (-1),Lighthouse,523546,,,,2023-09-18 12:31:23,27
[7351364](https://beaconcha.in/slot/7351364),7351362 (-2),Lighthouse,513272,,,,2023-09-18 12:33:11,4
[7351379](https://beaconcha.in/slot/7351379),7351378 (-1),Lighthouse,601445,,,,2023-09-18 12:36:11,19
[7351513](https://beaconcha.in/slot/7351513),7351511 (-2),Prysm,39542,,,,2023-09-18 13:02:59,25
[7351767](https://beaconcha.in/slot/7351767),7351766 (-1),Prysm,591024,,,,2023-09-18 13:53:47,23
[7351936](https://beaconcha.in/slot/7351936),7351935 (-1),Teku,398737,,,,2023-09-18 14:27:35,0
[7351960](https://beaconcha.in/slot/7351960),7351959 (-1),Lighthouse,424884,,,,2023-09-18 14:32:23,24
[7352889](https://beaconcha.in/slot/7352889),7352888 (-1),Prysm,647242,,,,2023-09-18 17:38:11,25
[7353344](https://beaconcha.in/slot/7353344),7353343 (-1),Nimbus,423302,,,,2023-09-18 19:09:11,0
[7353499](https://beaconcha.in/slot/7353499),7353477 (-22),Lighthouse,65690,,,,2023-09-18 19:40:11,27
[7353520](https://beaconcha.in/slot/7353520),7353518 (-2),Lighthouse,351975,,,,2023-09-18 19:44:23,16
[7353754](https://beaconcha.in/slot/7353754),7353753 (-1),Lighthouse,310844,,,,2023-09-18 20:31:11,26
[7353975](https://beaconcha.in/slot/7353975),7353974 (-1),Lighthouse,400728,,,,2023-09-18 21:15:23,23
[7354210](https://beaconcha.in/slot/7354210),7354209 (-1),Lighthouse,397919,,,,2023-09-18 22:02:23,2
[7354262](https://beaconcha.in/slot/7354262),7354261 (-1),Lighthouse,786054,,,,2023-09-18 22:12:47,22
[7355128](https://beaconcha.in/slot/7355128),7355127 (-1),Teku,724723,,,,2023-09-19 01:05:59,24
[7355200](https://beaconcha.in/slot/7355200),7355199 (-1),Teku,574106,,,,2023-09-19 01:20:23,0
[7355576](https://beaconcha.in/slot/7355576),7355575 (-1),Lighthouse,489417,,,,2023-09-19 02:35:35,24
[7355744](https://beaconcha.in/slot/7355744),7355743 (-1),Prysm,486342,,,,2023-09-19 03:09:11,0
[7356087](https://beaconcha.in/slot/7356087),7356057 (-30),Teku,778485,,,,2023-09-19 04:17:47,23
[7356165](https://beaconcha.in/slot/7356165),7356163 (-2),Lighthouse,306336,,,,2023-09-19 04:33:23,5
[7356768](https://beaconcha.in/slot/7356768),7356759 (-9),Lighthouse,624813,,,,2023-09-19 06:33:59,0
[7357252](https://beaconcha.in/slot/7357252),7357251 (-1),Prysm,461245,,,,2023-09-19 08:10:47,4
[7357561](https://beaconcha.in/slot/7357561),7357560 (-1),Prysm,457741,,,,2023-09-19 09:12:35,25
[7357983](https://beaconcha.in/slot/7357983),7357982 (-1),Lighthouse,84405,,,,2023-09-19 10:36:59,31
[7358016](https://beaconcha.in/slot/7358016),7358015 (-1),Nimbus,701447,,,,2023-09-19 10:43:35,0
[7358162](https://beaconcha.in/slot/7358162),7358161 (-1),Nimbus,63975,,,,2023-09-19 11:12:47,18
[7359264](https://beaconcha.in/slot/7359264),7359263 (-1),Prysm,706846,,,,2023-09-19 14:53:11,0
[7359489](https://beaconcha.in/slot/7359489),7359488 (-1),Lighthouse,441283,,,,2023-09-19 15:38:11,1
[7359621](https://beaconcha.in/slot/7359621),7359620 (-1),Prysm,92738,,,,2023-09-19 16:04:35,5
[7359874](https://beaconcha.in/slot/7359874),7359860 (-14),Lighthouse,559781,,,,2023-09-19 16:55:11,2
[7359905](https://beaconcha.in/slot/7359905),7359903 (-2),Lighthouse,632059,,,,2023-09-19 17:01:23,1
[7360065](https://beaconcha.in/slot/7360065),7360064 (-1),Lighthouse,88360,,,,2023-09-19 17:33:23,1
[7360189](https://beaconcha.in/slot/7360189),7360188 (-1),Lighthouse,773763,,,,2023-09-19 17:58:11,29
[7360413](https://beaconcha.in/slot/7360413),7360412 (-1),Teku,406205,,,,2023-09-19 18:42:59,29
[7362071](https://beaconcha.in/slot/7362071),7362070 (-1),Nimbus,522897,,,,2023-09-20 00:14:35,23
[7363974](https://beaconcha.in/slot/7363974),7363972 (-2),Lighthouse,535,,,,2023-09-20 06:35:11,6
[7364005](https://beaconcha.in/slot/7364005),7364004 (-1),Prysm,360039,,,,2023-09-20 06:41:23,5
[7364026](https://beaconcha.in/slot/7364026),7364025 (-1),Lighthouse,657386,,,,2023-09-20 06:45:35,26
[7364410](https://beaconcha.in/slot/7364410),7364409 (-1),Nimbus,764644,,,,2023-09-20 08:02:23,26
[7364608](https://beaconcha.in/slot/7364608),7364607 (-1),Nimbus,518650,,,,2023-09-20 08:41:59,0
[7364869](https://beaconcha.in/slot/7364869),7364868 (-1),Prysm,123163,,,,2023-09-20 09:34:11,5
[7365562](https://beaconcha.in/slot/7365562),7365560 (-2),Prysm,819853,,,,2023-09-20 11:52:47,26
[7366458](https://beaconcha.in/slot/7366458),7366457 (-1),Prysm,668446,,,,2023-09-20 14:51:59,26
[7367786](https://beaconcha.in/slot/7367786),7367784 (-2),Lighthouse,842391,,,,2023-09-20 19:17:35,10
[7367790](https://beaconcha.in/slot/7367790),7367789 (-1),Lighthouse,474260,,,,2023-09-20 19:18:23,14
[7369754](https://beaconcha.in/slot/7369754),7369753 (-1),Nimbus,826277,,,,2023-09-21 01:51:11,26
[7369816](https://beaconcha.in/slot/7369816),7369815 (-1),Prysm,56473,,,,2023-09-21 02:03:35,24
[7370393](https://beaconcha.in/slot/7370393),7370392 (-1),Lighthouse,510920,,,,2023-09-21 03:58:59,25
[7370616](https://beaconcha.in/slot/7370616),7370615 (-1),Lodestar,704597,,,,2023-09-21 04:43:35,24
[7371288](https://beaconcha.in/slot/7371288),7371287 (-1),Lighthouse,581795,,,,2023-09-21 06:57:59,24
[7371895](https://beaconcha.in/slot/7371895),7371894 (-1),Prysm,572756,,,,2023-09-21 08:59:23,23
[7371917](https://beaconcha.in/slot/7371917),7371916 (-1),Prysm,487668,,,,2023-09-21 09:03:47,13
[7372408](https://beaconcha.in/slot/7372408),7372407 (-1),Lighthouse,755418,,,,2023-09-21 10:41:59,24
[7372416](https://beaconcha.in/slot/7372416),7372415 (-1),Teku,563175,,,,2023-09-21 10:43:35,0
[7372696](https://beaconcha.in/slot/7372696),7372695 (-1),Lighthouse,759957,,,,2023-09-21 11:39:35,24
[7372914](https://beaconcha.in/slot/7372914),7372913 (-1),Lighthouse,5114,,,,2023-09-21 12:23:11,18
[7373665](https://beaconcha.in/slot/7373665),7373663 (-2),Lighthouse,884495,,,,2023-09-21 14:53:23,1
[7373721](https://beaconcha.in/slot/7373721),7373720 (-1),Nimbus,120972,,,,2023-09-21 15:04:35,25
[7373865](https://beaconcha.in/slot/7373865),7373864 (-1),Prysm,533085,,,,2023-09-21 15:33:23,9
[7374264](https://beaconcha.in/slot/7374264),7374263 (-1),Teku,425251,,,,2023-09-21 16:53:11,24
[7374808](https://beaconcha.in/slot/7374808),7374807 (-1),Lighthouse,111143,,,,2023-09-21 18:41:59,24
[7375610](https://beaconcha.in/slot/7375610),7375609 (-1),Prysm,805948,,,,2023-09-21 21:22:23,26
[7376264](https://beaconcha.in/slot/7376264),7376260 (-4),Lighthouse,640726,,,,2023-09-21 23:33:11,8
[7376800](https://beaconcha.in/slot/7376800),7376799 (-1),Prysm,723657,,,,2023-09-22 01:20:23,0
[7376823](https://beaconcha.in/slot/7376823),7376822 (-1),Lighthouse,19157,,,,2023-09-22 01:24:59,23
[7377604](https://beaconcha.in/slot/7377604),7377603 (-1),Lighthouse,218681,,,,2023-09-22 04:01:11,4
[7377990](https://beaconcha.in/slot/7377990),7377989 (-1),Prysm,14470,,,,2023-09-22 05:18:23,6
[7378187](https://beaconcha.in/slot/7378187),7378186 (-1),Prysm,241202,,,,2023-09-22 05:57:47,11
[7378205](https://beaconcha.in/slot/7378205),7378195 (-10),Lighthouse,864712,,,,2023-09-22 06:01:23,29
[7378670](https://beaconcha.in/slot/7378670),7378669 (-1),Lighthouse,111982,,,,2023-09-22 07:34:23,14
[7379255](https://beaconcha.in/slot/7379255),7379254 (-1),Lighthouse,2955,,,,2023-09-22 09:31:23,23
[7379287](https://beaconcha.in/slot/7379287),7379286 (-1),Lighthouse,335565,,,,2023-09-22 09:37:47,23
[7379328](https://beaconcha.in/slot/7379328),7379327 (-1),Lighthouse,10490,,,,2023-09-22 09:45:59,0
[7379774](https://beaconcha.in/slot/7379774),7379773 (-1),Prysm,782835,,,,2023-09-22 11:15:11,30
[7380320](https://beaconcha.in/slot/7380320),7380319 (-1),Lighthouse,454980,,,,2023-09-22 13:04:23,0
[7380768](https://beaconcha.in/slot/7380768),7380767 (-1),Prysm,688058,,,,2023-09-22 14:33:59,0
[7381408](https://beaconcha.in/slot/7381408),7381407 (-1),Prysm,90389,,,,2023-09-22 16:41:59,0
[7381763](https://beaconcha.in/slot/7381763),7381762 (-1),Lighthouse,8939,,,,2023-09-22 17:52:59,3
[7382001](https://beaconcha.in/slot/7382001),7382000 (-1),Lighthouse,474261,,,,2023-09-22 18:40:35,17
[7382036](https://beaconcha.in/slot/7382036),7382035 (-1),Prysm,28417,,,,2023-09-22 18:47:35,20
[7382752](https://beaconcha.in/slot/7382752),7382751 (-1),Prysm,862858,,,,2023-09-22 21:10:47,0
[7382916](https://beaconcha.in/slot/7382916),7382914 (-2),Prysm,619377,,,,2023-09-22 21:43:35,4
[7384158](https://beaconcha.in/slot/7384158),7384157 (-1),Prysm,78707,,,,2023-09-23 01:51:59,30
[7384224](https://beaconcha.in/slot/7384224),7384223 (-1),Nimbus,98545,,,,2023-09-23 02:05:11,0
[7384258](https://beaconcha.in/slot/7384258),7384256 (-2),Prysm,77117,,,,2023-09-23 02:11:59,2
[7384938](https://beaconcha.in/slot/7384938),7384937 (-1),Prysm,68197,,,,2023-09-23 04:27:59,10
[7385813](https://beaconcha.in/slot/7385813),7385812 (-1),Lighthouse,405089,,,,2023-09-23 07:22:59,21
[7386050](https://beaconcha.in/slot/7386050),7386049 (-1),Lighthouse,306758,,,,2023-09-23 08:10:23,2
[7387768](https://beaconcha.in/slot/7387768),7387767 (-1),Lighthouse,185318,,,,2023-09-23 13:53:59,24
[7387923](https://beaconcha.in/slot/7387923),7387922 (-1),Prysm,27532,,,,2023-09-23 14:24:59,19
[7388032](https://beaconcha.in/slot/7388032),7388031 (-1),Lighthouse,714137,,,,2023-09-23 14:46:47,0
[7388183](https://beaconcha.in/slot/7388183),7388182 (-1),Prysm,144029,,,,2023-09-23 15:16:59,23
[7388252](https://beaconcha.in/slot/7388252),7388251 (-1),Prysm,729579,,,,2023-09-23 15:30:47,28
[7388344](https://beaconcha.in/slot/7388344),7388343 (-1),Lodestar,620878,,,,2023-09-23 15:49:11,24
[7388802](https://beaconcha.in/slot/7388802),7388801 (-1),Prysm,27689,,,,2023-09-23 17:20:47,2
[7389697](https://beaconcha.in/slot/7389697),7389695 (-2),Lighthouse,667560,,,,2023-09-23 20:19:47,1
[7390305](https://beaconcha.in/slot/7390305),7390304 (-1),Lighthouse,17419,,,,2023-09-23 22:21:23,1
[7391744](https://beaconcha.in/slot/7391744),7391743 (-1),Prysm,756672,,,,2023-09-24 03:09:11,0
[7392162](https://beaconcha.in/slot/7392162),7392161 (-1),Teku,82015,,,,2023-09-24 04:32:47,2
[7392356](https://beaconcha.in/slot/7392356),7392355 (-1),Nimbus,821103,,,,2023-09-24 05:11:35,4
[7392376](https://beaconcha.in/slot/7392376),7392375 (-1),Lighthouse,11343,,,,2023-09-24 05:15:35,24
[7392631](https://beaconcha.in/slot/7392631),7392630 (-1),Teku,123966,,,,2023-09-24 06:06:35,23
[7393145](https://beaconcha.in/slot/7393145),7393144 (-1),Lighthouse,412657,,,,2023-09-24 07:49:23,25
[7393240](https://beaconcha.in/slot/7393240),7393239 (-1),Teku,564692,,,,2023-09-24 08:08:23,24
[7393304](https://beaconcha.in/slot/7393304),7393303 (-1),Prysm,227201,,,,2023-09-24 08:21:11,24
[7394082](https://beaconcha.in/slot/7394082),7394079 (-3),Lighthouse,413456,,,,2023-09-24 10:56:47,2
[7394430](https://beaconcha.in/slot/7394430),7394429 (-1),Lighthouse,16966,,,,2023-09-24 12:06:23,30
[7394616](https://beaconcha.in/slot/7394616),7394615 (-1),Prysm,151296,,,,2023-09-24 12:43:35,24
[7394904](https://beaconcha.in/slot/7394904),7394903 (-1),Lodestar,528868,,,,2023-09-24 13:41:11,24
[7395817](https://beaconcha.in/slot/7395817),7395816 (-1),Lighthouse,903679,,,,2023-09-24 16:43:47,9
[7396428](https://beaconcha.in/slot/7396428),7396427 (-1),Prysm,554012,,,,2023-09-24 18:45:59,12
[7397053](https://beaconcha.in/slot/7397053),7397052 (-1),Prysm,46875,,,,2023-09-24 20:50:59,29
[7397457](https://beaconcha.in/slot/7397457),7397456 (-1),Lighthouse,413482,,,,2023-09-24 22:11:47,17
[7398040](https://beaconcha.in/slot/7398040),7398039 (-1),Lighthouse,832328,,,,2023-09-25 00:08:23,24
[7398275](https://beaconcha.in/slot/7398275),7398274 (-1),Prysm,729579,,,,2023-09-25 00:55:23,3
[7398850](https://beaconcha.in/slot/7398850),7398849 (-1),Lighthouse,87183,,,,2023-09-25 02:50:23,2
[7399389](https://beaconcha.in/slot/7399389),7399388 (-1),Prysm,473613,,,,2023-09-25 04:38:11,29
[7400195](https://beaconcha.in/slot/7400195),7400192 (-3),Teku,127180,,,,2023-09-25 07:19:23,3
[7400227](https://beaconcha.in/slot/7400227),7400225 (-2),Prysm,706619,,,,2023-09-25 07:25:47,3
[7401355](https://beaconcha.in/slot/7401355),7401353 (-2),Lighthouse,710538,,,,2023-09-25 11:11:23,11
[7401704](https://beaconcha.in/slot/7401704),7401703 (-1),Prysm,66662,,,,2023-09-25 12:21:11,8
[7401711](https://beaconcha.in/slot/7401711),7401710 (-1),Lighthouse,472333,,,,2023-09-25 12:22:35,15
[7402209](https://beaconcha.in/slot/7402209),7402208 (-1),Nimbus,676831,,,,2023-09-25 14:02:11,1
[7402220](https://beaconcha.in/slot/7402220),7402219 (-1),Prysm,487460,,,,2023-09-25 14:04:23,12
[7402361](https://beaconcha.in/slot/7402361),7402360 (-1),Lighthouse,282701,,,,2023-09-25 14:32:35,25
[7402398](https://beaconcha.in/slot/7402398),7402397 (-1),Teku,26148,,,,2023-09-25 14:39:59,30
[7402531](https://beaconcha.in/slot/7402531),7402530 (-1),Lighthouse,279767,,,,2023-09-25 15:06:35,3
[7402962](https://beaconcha.in/slot/7402962),7402961 (-1),Lighthouse,412906,,,,2023-09-25 16:32:47,18
[7403219](https://beaconcha.in/slot/7403219),7403218 (-1),Lighthouse,20179,,,,2023-09-25 17:24:11,19
[7403552](https://beaconcha.in/slot/7403552),7403551 (-1),Teku,678276,,,,2023-09-25 18:30:47,0
[7405580](https://beaconcha.in/slot/7405580),7405579 (-1),Prysm,392415,,,,2023-09-26 01:16:23,12
[7406102](https://beaconcha.in/slot/7406102),7406101 (-1),Lighthouse,339397,,,,2023-09-26 03:00:47,22
[7406950](https://beaconcha.in/slot/7406950),7406948 (-2),Lighthouse,153894,,,,2023-09-26 05:50:23,6
[7407330](https://beaconcha.in/slot/7407330),7407329 (-1),Teku,619313,,,,2023-09-26 07:06:23,2
[7407575](https://beaconcha.in/slot/7407575),7407574 (-1),Prysm,807602,,,,2023-09-26 07:55:23,23
[7408111](https://beaconcha.in/slot/7408111),7408105 (-6),missed,598969,,,,2023-09-26 09:42:35,15
[7409344](https://beaconcha.in/slot/7409344),7409343 (-1),Lighthouse,350014,,,,2023-09-26 13:49:11,0
[7410959](https://beaconcha.in/slot/7410959),7410958 (-1),Lighthouse,111989,,,,2023-09-26 19:12:11,15
[7411277](https://beaconcha.in/slot/7411277),7411275 (-2),Lighthouse,546,,,,2023-09-26 20:15:47,13
[7411392](https://beaconcha.in/slot/7411392),7411391 (-1),Teku,463483,,,,2023-09-26 20:38:47,0
[7412378](https://beaconcha.in/slot/7412378),7412376 (-2),Lighthouse,416503,,,,2023-09-26 23:55:59,26
[7412504](https://beaconcha.in/slot/7412504),7412503 (-1),Prysm,26406,,,,2023-09-27 00:21:11,24
[7412865](https://beaconcha.in/slot/7412865),7412863 (-2),Lighthouse,233549,,,,2023-09-27 01:33:23,1
[7413662](https://beaconcha.in/slot/7413662),7413661 (-1),Lighthouse,616696,,,,2023-09-27 04:12:47,30
[7413779](https://beaconcha.in/slot/7413779),7413778 (-1),Lighthouse,884292,,,,2023-09-27 04:36:11,19
[7414304](https://beaconcha.in/slot/7414304),7414303 (-1),Prysm,672532,,,,2023-09-27 06:21:11,0
[7414852](https://beaconcha.in/slot/7414852),7414851 (-1),Teku,724036,,,,2023-09-27 08:10:47,4
[7414949](https://beaconcha.in/slot/7414949),7414948 (-1),Lighthouse,56551,,,,2023-09-27 08:30:11,5
[7415139](https://beaconcha.in/slot/7415139),7415137 (-2),Teku,445012,,,,2023-09-27 09:08:11,3
[7415296](https://beaconcha.in/slot/7415296),7415295 (-1),Nimbus,495142,,,,2023-09-27 09:39:35,0
[7415321](https://beaconcha.in/slot/7415321),7415320 (-1),Lighthouse,144794,,,,2023-09-27 09:44:35,25
[7415360](https://beaconcha.in/slot/7415360),7415359 (-1),Lighthouse,438345,,,,2023-09-27 09:52:23,0
[7415616](https://beaconcha.in/slot/7415616),7415615 (-1),Prysm,558949,,,,2023-09-27 10:43:35,0
[7415672](https://beaconcha.in/slot/7415672),7415671 (-1),Lodestar,879107,,,,2023-09-27 10:54:47,24
[7416293](https://beaconcha.in/slot/7416293),7416292 (-1),Lighthouse,613677,,,,2023-09-27 12:58:59,5
[7416499](https://beaconcha.in/slot/7416499),7416498 (-1),Lighthouse,405199,,,,2023-09-27 13:40:11,19
[7416618](https://beaconcha.in/slot/7416618),7416617 (-1),Lighthouse,594550,,,,2023-09-27 14:03:59,10
[7416728](https://beaconcha.in/slot/7416728),7416725 (-3),Teku,795881,,,,2023-09-27 14:25:59,24
[7416857](https://beaconcha.in/slot/7416857),7416856 (-1),Lighthouse,215374,,,,2023-09-27 14:51:47,25
[7417377](https://beaconcha.in/slot/7417377),7417376 (-1),Prysm,473628,,,,2023-09-27 16:35:47,1
[7417506](https://beaconcha.in/slot/7417506),7417505 (-1),Teku,283000,,,,2023-09-27 17:01:35,2
[7417664](https://beaconcha.in/slot/7417664),7417663 (-1),Teku,910697,,,,2023-09-27 17:33:11,0
[7417696](https://beaconcha.in/slot/7417696),7417695 (-1),Prysm,564511,,,,2023-09-27 17:39:35,0
[7417753](https://beaconcha.in/slot/7417753),7417752 (-1),Lighthouse,870914,,,,2023-09-27 17:50:59,25
[7418368](https://beaconcha.in/slot/7418368),7418367 (-1),Nimbus,600843,,,,2023-09-27 19:53:59,0
[7418818](https://beaconcha.in/slot/7418818),7418817 (-1),Lighthouse,324620,,,,2023-09-27 21:23:59,2
[7418896](https://beaconcha.in/slot/7418896),7418895 (-1),Lighthouse,724060,,,,2023-09-27 21:39:35,16
[7418913](https://beaconcha.in/slot/7418913),7418911 (-2),Teku,909927,,,,2023-09-27 21:42:59,1
[7419444](https://beaconcha.in/slot/7419444),7419443 (-1),Lighthouse,722019,,,,2023-09-27 23:29:11,20
[7420376](https://beaconcha.in/slot/7420376),7420375 (-1),Prysm,263440,,,,2023-09-28 02:35:35,24
[7420736](https://beaconcha.in/slot/7420736),7420735 (-1),Teku,468670,,,,2023-09-28 03:47:35,0
[7420793](https://beaconcha.in/slot/7420793),7420792 (-1),Nimbus,111360,,,,2023-09-28 03:58:59,25
[7421707](https://beaconcha.in/slot/7421707),7421694 (-13),Lighthouse,499086,,,,2023-09-28 07:01:47,11
[7421728](https://beaconcha.in/slot/7421728),7421727 (-1),Nimbus,616539,,,,2023-09-28 07:05:59,0
[7421757](https://beaconcha.in/slot/7421757),7421756 (-1),Teku,405712,,,,2023-09-28 07:11:47,29
[7422232](https://beaconcha.in/slot/7422232),7422231 (-1),Prysm,499780,,,,2023-09-28 08:46:47,24
[7422408](https://beaconcha.in/slot/7422408),7422407 (-1),Lighthouse,205298,,,,2023-09-28 09:21:59,8
[7422464](https://beaconcha.in/slot/7422464),7422463 (-1),Lighthouse,863709,,,,2023-09-28 09:33:11,0
[7422521](https://beaconcha.in/slot/7422521),7422520 (-1),Prysm,628199,,,,2023-09-28 09:44:35,25
[7423069](https://beaconcha.in/slot/7423069),7423068 (-1),Prysm,83650,,,,2023-09-28 11:34:11,29
[7423290](https://beaconcha.in/slot/7423290),7423289 (-1),Lighthouse,638602,,,,2023-09-28 12:18:23,26
[7423321](https://beaconcha.in/slot/7423321),7423319 (-2),Lighthouse,210337,,,,2023-09-28 12:24:35,25
[7423652](https://beaconcha.in/slot/7423652),7423651 (-1),Lighthouse,848561,,,,2023-09-28 13:30:47,4
[7424024](https://beaconcha.in/slot/7424024),7424023 (-1),Lighthouse,581792,,,,2023-09-28 14:45:11,24
[7424353](https://beaconcha.in/slot/7424353),7424351 (-2),Lighthouse,791229,,,,2023-09-28 15:50:59,1
[7424576](https://beaconcha.in/slot/7424576),7424575 (-1),Nimbus,553381,,,,2023-09-28 16:35:35,0
[7424856](https://beaconcha.in/slot/7424856),7424855 (-1),Lighthouse,44052,,,,2023-09-28 17:31:35,24
[7425016](https://beaconcha.in/slot/7425016),7425015 (-1),Lighthouse,268579,,,,2023-09-28 18:03:35,24
[7425057](https://beaconcha.in/slot/7425057),7425055 (-2),Lighthouse,542958,,,,2023-09-28 18:11:47,1
[7425144](https://beaconcha.in/slot/7425144),7425143 (-1),Prysm,432446,,,,2023-09-28 18:29:11,24
[7425436](https://beaconcha.in/slot/7425436),7425435 (-1),Prysm,647375,,,,2023-09-28 19:27:35,28
[7426304](https://beaconcha.in/slot/7426304),7426303 (-1),Lighthouse,803589,,,,2023-09-28 22:21:11,0
[7426441](https://beaconcha.in/slot/7426441),7426439 (-2),Lighthouse,516690,,,,2023-09-28 22:48:35,9
[7426643](https://beaconcha.in/slot/7426643),7426642 (-1),Lighthouse,335695,,,,2023-09-28 23:28:59,19
[7426688](https://beaconcha.in/slot/7426688),7426687 (-1),Prysm,675739,,,,2023-09-28 23:37:59,0
[7426994](https://beaconcha.in/slot/7426994),7426993 (-1),Lighthouse,339413,,,,2023-09-29 00:39:11,18
[7427320](https://beaconcha.in/slot/7427320),7427319 (-1),Lighthouse,332239,,,,2023-09-29 01:44:23,24
[7427405](https://beaconcha.in/slot/7427405),7427404 (-1),Prysm,13914,,,,2023-09-29 02:01:23,13
[7427483](https://beaconcha.in/slot/7427483),7427482 (-1),Lighthouse,856070,,,,2023-09-29 02:16:59,27
[7427966](https://beaconcha.in/slot/7427966),7427965 (-1),Teku,554975,,,,2023-09-29 03:53:35,30
[7429028](https://beaconcha.in/slot/7429028),7429027 (-1),Nimbus,729639,,,,2023-09-29 07:25:59,4
[7429210](https://beaconcha.in/slot/7429210),7429209 (-1),Prysm,704992,,,,2023-09-29 08:02:23,26
[7429214](https://beaconcha.in/slot/7429214),7429213 (-1),Lodestar,521815,,,,2023-09-29 08:03:11,30
[7429404](https://beaconcha.in/slot/7429404),7429403 (-1),Lighthouse,335659,,,,2023-09-29 08:41:11,28
[7429496](https://beaconcha.in/slot/7429496),7429495 (-1),Nimbus,85618,,,,2023-09-29 08:59:35,24
[7429796](https://beaconcha.in/slot/7429796),7429793 (-3),Teku,781409,,,,2023-09-29 09:59:35,4
[7429805](https://beaconcha.in/slot/7429805),7429803 (-2),Teku,126399,,,,2023-09-29 10:01:23,13
[7430950](https://beaconcha.in/slot/7430950),7430949 (-1),Lighthouse,909177,,,,2023-09-29 13:50:23,6
[7430996](https://beaconcha.in/slot/7430996),7430994 (-2),Lighthouse,405162,,,,2023-09-29 13:59:35,20
[7431202](https://beaconcha.in/slot/7431202),7431201 (-1),Nimbus,401296,,,,2023-09-29 14:40:47,2
[7431392](https://beaconcha.in/slot/7431392),7431391 (-1),Nimbus,683399,,,,2023-09-29 15:18:47,0
